   1.1433650897490923       -3.0473868443545108E-017   7.2639175708737128E-003
 #
   1.2419026212759148       -2.8396498964580254E-017   6.5961868518429351E-003
   1.1431785031413630       -3.1119684035957304E-017  -2.7787197306894090E-003
 #
   1.3407625878420777       -2.6424203922722298E-017   6.0068246316002912E-003
   1.2425611795099292       -3.3606228661961108E-017  -1.3525144498891752E-002
   1.1429995035420737       -3.0473190817187302E-017  -1.0379589950138251E-003
 #
   1.4397363399805392       -2.2049342277624881E-017   5.4212604359110345E-003
   1.3433018262294194       -3.7606251758118898E-017  -2.4020440138256952E-002
   1.2413913480951868       -2.9883974846742510E-017  -1.0262289483758933E-002
   1.1430232771977988       -3.1606182087434659E-017  -3.3560483233282222E-004
 #
   1.5387282332645271       -1.6934682056395558E-017   4.8067624279744293E-003
   1.4451359403519075       -4.0793086167221114E-017  -3.4247748937849327E-002
   1.3404449612584715       -2.9660696961846278E-017  -1.9379415104569080E-002
   1.2412656238035911       -3.0681548349066553E-017  -8.9373155245290031E-003
   1.1430926165441007       -3.0995640739053757E-017   1.5325270130485749E-005
 #
   1.6376870158283987       -9.3445574589037013E-018   4.1408319613128282E-003
   1.5479160767508859       -4.5969463326569753E-017  -4.4154605545267678E-002
   1.4399401785984065       -2.9970427793899615E-017  -2.8404251330524887E-002
   1.3400605328357993       -3.2067453069452198E-017  -1.7489946592943676E-002
   1.2412973918507584       -3.1118730797670782E-017  -8.2454673196273465E-003
   1.1431903308765701       -3.1603471582003441E-017   2.0035970830605161E-004
 #
   1.7365846422067652       -1.7376086694970056E-018   3.4050651617147086E-003
   1.6515365054425981       -5.1405596374083726E-017  -5.3680826216855139E-002
   1.5397730937303995       -2.9676173841979389E-017  -3.7334348739611611E-002
   1.4391888158796879       -3.2880224857479040E-017  -2.6002788978630988E-002
   1.3400226324078199       -3.1523470271392978E-017  -1.6487561110103195E-002
   1.2413900758997893       -3.2336314892672759E-017  -7.8414628378792994E-003
   1.1433111188269265       -3.0847918193052606E-017   2.9444951674968689E-004
 #
   1.8354070811951571        6.8059309194683722E-018   2.5837271585886427E-003
   1.7559097942394051       -5.7749142583101426E-017  -6.2766013467341092E-002
   1.6398843950892146       -2.9182916116546668E-017  -4.6164111825112535E-002
   1.5385466667785468       -3.3921974797439341E-017  -3.4475768062523622E-002
   1.4390489304207468       -3.3080233448640640E-017  -2.4711094649561581E-002
   1.3400979057449216       -3.3033622524226798E-017  -1.5885498635064981E-002
   1.2415193332283938       -3.1084008113020553E-017  -7.5858361000867135E-003
   1.1434518524935360       -3.1075600649274564E-017   3.3412255194958333E-004
 #
   1.9341493532954821        1.7372312241419107E-017   1.6636511931943795E-003
   1.8609571694034037       -6.4472242932294796E-017  -7.1352527348975625E-002
   1.7402367919917479       -2.8287285977432634E-017  -5.4887801997441185E-002
   1.6380752937802423       -3.4569362740770293E-017  -4.2906278692798866E-002
   1.5382717849305430       -3.5500346207033572E-017  -3.2913575526959324E-002
   1.4390944611336465       -3.3891893340488091E-017  -2.3923164251156724E-002
   1.3402299965214941       -3.1748979269196419E-017  -1.5484927665317377E-002
   1.2416752934086264       -3.0958779585724925E-017  -7.4107480508756743E-003
   1.1436101630501807       -3.0483355212554353E-017   3.3922515749527059E-004
 #
   2.0328123205351902        2.9669584215260324E-017   6.3415367441796216E-004
   1.9666041379138175       -7.1463732288270596E-017  -7.9386970806347684E-002
   1.8408058384249331       -2.7449794062235764E-017  -6.3500061128120011E-002
   1.7377392274751240       -3.5621073258794715E-017  -5.1290745551133124E-002
   1.6376322767328784       -3.7630321725978836E-017  -4.1091742767000471E-002
   1.5382754235110112       -3.4858828102765422E-017  -3.1948816843654526E-002
   1.4392242487744205       -3.3799849426579477E-017  -2.3386475338424528E-002
   1.3403983387951131       -3.1815667893669426E-017  -1.5188744852415340E-002
   1.2418527218323923       -3.0338560224177152E-017  -7.2796019259175736E-003
   1.1437840751898003       -3.1559425868746218E-017   3.2133431613116069E-004
 #
   2.1314005596841969        4.3690279716166379E-017  -5.1384425967083980E-004
   2.0727781495554880       -7.8487431395554723E-017  -8.6821957842653300E-002
   1.9415749025943514       -2.5406869045722108E-017  -7.1996489107510830E-002
   1.8375166244921133       -3.5975614118991274E-017  -5.9625528740603423E-002
   1.7370949160233720       -4.0279707112603298E-017  -4.9242282522606262E-002
   1.6375819653255670       -3.7836754408572676E-017  -3.9958027400053928E-002
   1.5383980178796017       -3.6205219179478759E-017  -3.1281958200095404E-002
   1.4394025552958409       -3.3640532880590830E-017  -2.2976698614414190E-002
   1.3405930743128687       -3.2275312969474930E-017  -1.4944640044326982E-002
   1.2420481238756151       -3.2467141447481896E-017  -7.1713387588917023E-003
   1.1439716369452140       -3.0522002467802708E-017   2.8758926989622124E-004
 #
   2.2299210668359852        5.9240932448517465E-017  -1.7879413288839224E-003
   2.1794073319073450       -8.5088924945046472E-017  -9.3617185133503728E-002
   2.0425315387648406       -2.2378440385668285E-017  -8.0373711127524256E-002
   1.9373933370794132       -3.7027347136328360E-017  -6.7907183129140999E-002
   1.8366373018760342       -4.2882526862952456E-017  -5.7361945964422692E-002
   1.7369781628607159       -3.9673436166852769E-017  -4.7946960758236040E-002
   1.6376923100063845       -3.7138151193751997E-017  -3.9165571599114553E-002
   1.5385839107574995       -3.4607691643378044E-017  -3.0763336132296502E-002
   1.4396130327910783       -3.4344355717521581E-017  -2.2626457303152173E-002
   1.3408083751258029       -3.3269255013315992E-017  -1.4722463237934219E-002
   1.2422586445250510       -3.0572105790121782E-017  -7.0730536176897814E-003
