  0.94894567729641366       -7.1884714970381069E-003
  0.77740927257254944       -4.4267804612868500E-002
  0.49958955638526265      -0.10674517225859312     
  0.22118684287160129      -0.19893414179055036     
   4.8227180223259766E-002 -0.47082576213058958     
   4.6914116757888022E-002  0.30149465835720940     
  0.21817890032108700        3.2407798126428411E-003
  0.49674304053630813       -6.2796440931155301E-003
  0.77589017807790406        1.1100682229203657E-002
  0.94857821956558008        2.8963145983786187E-002
