 I  J	QI  QM	QL  CP	DS7	DS9
           6           7   3.9933355653248248       -8.6837507499729558E-003  0.91671074065093550      -0.50989090671059545       -7.7288196635314679E-002  0.99700879367278439     
           7           7   3.9881992750014961       -2.3587583205309764E-002  0.33613586417646757      -0.17278344940797155        6.4084518371095592E-002  0.99794447466036140     
           8           7   3.9735899815561524       -3.6775585550098799E-002  0.16037792918994284       -7.1434678087130221E-002  0.10233880076905723       0.99474960158682690     
           9           7   3.9660166199016351       -4.2059557572080714E-002   5.3383248194915085E-002  -1.3160170166016366E-002  0.11834025695678312       0.99297310315204534     
          10           7   3.9618350180945727       -4.1807822324996302E-002  -6.6020538813624866E-003   1.7263819635322530E-002  0.12657747501506567       0.99195672426714787     
           1           8  -3.9920294370773028        5.0210917988737752E-002   4.3771229718265105E-003   9.2194855449087704E-003  -3.7025066384961586E-002 -0.99931433716283136     
           2           8  -3.9905426991864559        4.9083878128682527E-002  -3.4890142186631452E-002  -1.0756985939551489E-002  -4.5317714930890235E-002 -0.99897262460662184     
           3           8  -3.9866339650943825        5.0495117027257591E-002  -7.4483511641017033E-002  -2.8596660974433308E-002  -6.1394548614156774E-002 -0.99811357540134871     
           4           8  -3.9724365606332714        5.0297909861855290E-002  -6.6310925846897170E-002  -1.6426936366883804E-002  -9.9657303130919875E-002 -0.99502181982742066     
           5           8  -3.8677072405804767        3.7791879384678685E-002  0.49884762635617108       0.29311613418303784      -0.23898149532665117      -0.97102412168361596     
           6           8   3.9933355653248248       -1.3457261993592961E-002  0.80520381607135583      -0.44191214071233459       -7.7288196635314693E-002  0.99700879367278450     
           7           8   3.9881992750014961       -3.8903468209736225E-002  0.29493714999178455      -0.15013216521467110        6.4084518371095592E-002  0.99794447466036140     
           8           8   3.9735899815561524       -5.7968861563847791E-002  0.13885764772493822       -5.9884819656081417E-002  0.10233880076905724       0.99474960158682713     
           9           8   3.9660166199016351       -6.5880525708893065E-002   4.6239734713219120E-002  -8.9293241782980037E-003  0.11834025695678310       0.99297310315204546     
          10           8   3.9618350180945727       -6.5763479618445517E-002  -5.5010235459022781E-003   1.7780517468145129E-002  0.12657747501506569       0.99195672426714798     
           1           9  -3.9920294370773028        6.1721556762411652E-002   6.7429153193138841E-004   6.1156548027297628E-003  -3.7025066384961586E-002 -0.99931433716283158     
           2           9  -3.9905426991864559        6.0961877282327014E-002  -3.4375742618154639E-002  -1.1337428972275208E-002  -4.5317714930890235E-002 -0.99897262460662184     
           3           9  -3.9866339650943825        5.9149538150721256E-002  -7.2225797798839628E-002  -2.8189136721192110E-002  -6.1394548614156781E-002 -0.99811357540134893     
           4           9  -3.9724365606332714        5.7691733399110844E-002  -7.9219568508975810E-002  -2.3801552983833713E-002  -9.9657303130919875E-002 -0.99502181982742066     
           5           9  -3.8677072405804767        5.1079262395580492E-002  0.36031276308297361       0.23297488243603759      -0.23898149532665119      -0.97102412168361607     
           6           9   3.9933355653248248       -1.9936234123558726E-002  0.63275377567552593      -0.33980680351844189       -7.7288196635314693E-002  0.99700879367278450     
           7           9   3.9881992750014961       -4.9298343814890642E-002  0.23786308950523100      -0.11903533266970924        6.4084518371095592E-002  0.99794447466036151     
           8           9   3.9735899815561524       -6.5901480372504165E-002  0.11213449403978099       -4.5561525989025103E-002  0.10233880076905724       0.99474960158682724     
           9           9   3.9660166199016351       -7.5180424565372772E-002   3.6157688753104114E-002  -3.1517441301963794E-003  0.11834025695678307       0.99297310315204534     
          10           9   3.9618350180945727       -7.9394889776925173E-002  -5.9250093313106102E-003   1.9135729039636437E-002  0.12657747501506567       0.99195672426714798     
           1          10  -3.9920294370773028        3.2729605000238610E-002  -1.7187421719201352E-005   5.0282991730430868E-003  -3.7025066384961579E-002 -0.99931433716283136     
           2          10  -3.9905426991864559        3.2610063519334050E-002  -4.0574123001442988E-002  -1.4885089248311067E-002  -4.5317714930890235E-002 -0.99897262460662173     
           3          10  -3.9866339650943825        2.9924819018799138E-002  -8.0331553977234335E-002  -3.2755502834614363E-002  -6.1394548614156781E-002 -0.99811357540134882     
           4          10  -3.9724365606332714        2.8077437477716728E-002  -8.4128492469456362E-002  -2.6981861069704127E-002  -9.9657303130919875E-002 -0.99502181982742066     
           5          10  -3.8677072405804767        2.7701374546200017E-002  0.21143772802027616       0.16566987637803179      -0.23898149532665117      -0.97102412168361596     
           6          10   3.9933355653248248       -1.2132960472032748E-002  0.43356562281675182      -0.22634257645429293       -7.7288196635314693E-002  0.99700879367278450     
           7          10   3.9881992750014961       -2.6098343384705781E-002  0.19345501205601107       -9.4775007933212363E-002   6.4084518371095606E-002  0.99794447466036151     
           8          10   3.9735899815561524       -3.2247122992805584E-002   9.2572374237414171E-002  -3.4812218610254672E-002  0.10233880076905721       0.99474960158682701     
           9          10   3.9660166199016351       -3.7037208518816665E-002   1.6420245914605908E-002   7.5538612562734558E-003  0.11834025695678309       0.99297310315204534     
          10          10   3.9618350180945727       -4.1178375926578185E-002  -2.9879289338072941E-002   3.2243314011137517E-002  0.12657747501506564       0.99195672426714776     
 I  J	QI  QM	QL  CP	DS7	DS9
           1           1  -3.9916761091533695       -3.2738576655887724E-002   2.0616363699697224E-004   4.1003895995205854E-003  -3.5428116551797298E-002 -0.99937222722947039     
           2           1  -3.9902260728388219       -3.2586825036699386E-002  -4.0666598770669658E-002  -1.5858515971075588E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           1  -3.9863558922598852       -2.9943097218523559E-002  -8.0717184391954591E-002  -3.3757623786821477E-002  -5.9799486481227869E-002 -0.99821040939101680     
           4           1  -3.9721543721028043       -2.8166102169571015E-002  -8.4419628149949633E-002  -2.7744590019236695E-002  -9.8067132764094497E-002 -0.99517980157930719     
           5           1  -3.8671272154640510       -2.7796392328089656E-002  0.21273974522837541       0.16606793375321210      -0.23742949535027472      -0.97140477389073709     
           6           1   3.9936796234399723        1.2224810212437497E-002  0.43488958888384333      -0.22673972934826908       -7.8881316258846215E-002  0.99688401428916074     
           7           1   3.9882425070203671        2.6181500097185936E-002  0.19318634065223633       -9.3827065180553615E-002   6.2489723026301042E-002  0.99804560743289494     
           8           1   3.9736291102428343        3.2260237866167801E-002   9.2186192468327224E-002  -3.3601275464310992E-002  0.10074906198276705       0.99491186871480874     
           9           1   3.9660944121035495        3.7013974184050148E-002   1.6289833201358874E-002   8.7700701444338447E-003  0.11675333658121914       0.99316094284720668     
          10           1   3.9619495927652291        4.1200242970862687E-002  -2.9728889134163630E-002   3.3433640072113038E-002  0.12499216829389835       0.99215772832004379     
           1           2  -3.9916761091533695       -6.1796237757106569E-002   1.0839597798681792E-003   4.4114767977405170E-003  -3.5428116551797298E-002 -0.99937222722947039     
           2           2  -3.9902260728388219       -6.0948916871621253E-002  -3.4488785197331985E-002  -1.3030135119481860E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           2  -3.9863558922598852       -5.9195335299224050E-002  -7.2811546167184882E-002  -2.9814006601354748E-002  -5.9799486481227862E-002 -0.99821040939101691     
           4           2  -3.9721543721028043       -5.7858695000086099E-002  -7.9680129951277170E-002  -2.5059048546521745E-002  -9.8067132764094511E-002 -0.99517980157930730     
           5           2  -3.8671272154640510       -5.1233844018815797E-002  0.36228311718406941       0.23334073278897197      -0.23742949535027466      -0.97140477389073698     
           6           2   3.9936796234399723        2.0088825902733060E-002  0.63473741524621541      -0.34034104871277127       -7.8881316258846229E-002  0.99688401428916085     
           7           2   3.9882425070203671        4.9460228315124075E-002  0.23742058714677602      -0.11759548752390675        6.2489723026301035E-002  0.99804560743289494     
           8           2   3.9736291102428343        6.5944280622267343E-002  0.11155805172843281       -4.3742349692009339E-002  0.10074906198276706       0.99491186871480863     
           9           2   3.9660944121035495        7.5175526552296451E-002   3.6046617724005151E-002  -1.2406251119790324E-003  0.11675333658121913       0.99316094284720668     
          10           2   3.9619495927652291        7.9496936482787564E-002  -5.5137234987608450E-003   2.1096340573013517E-002  0.12499216829389835       0.99215772832004379     
           1           3  -3.9916761091533695       -5.0380536524539381E-002   5.1074293304465878E-003   6.8260510077697567E-003  -3.5428116551797305E-002 -0.99937222722947050     
           2           3  -3.9902260728388219       -4.9135371799940632E-002  -3.4918786680739111E-002  -1.3113805129454967E-002  -4.3721300565738280E-002 -0.99904376674740347     
           3           3  -3.9863558922598852       -5.0552448427727263E-002  -7.5190899011731885E-002  -3.0824756033902376E-002  -5.9799486481227869E-002 -0.99821040939101680     
           4           3  -3.9721543721028043       -5.0425155592968493E-002  -6.6842236049904385E-002  -1.8125428773585611E-002  -9.8067132764094511E-002 -0.99517980157930741     
           5           3  -3.8671272154640510       -3.7883077385206604E-002  0.50133275845742864       0.29342290234896701      -0.23742949535027469      -0.97140477389073709     
           6           3   3.9936796234399723        1.3551161590011058E-002  0.80769946676804105      -0.44256831871539259       -7.8881316258846229E-002  0.99688401428916096     
           7           3   3.9882425070203671        3.9033037435685591E-002  0.29442608068870263      -0.14824530837331304        6.2489723026301028E-002  0.99804560743289494     
           8           3   3.9736291102428343        5.8032199068461084E-002  0.13817320654170681       -5.7464728571627155E-002  0.10074906198276705       0.99491186871480863     
           9           3   3.9660944121035495        6.5947718645628081E-002   4.6240252514348219E-002  -6.3569554746417678E-003  0.11675333658121914       0.99316094284720680     
          10           3   3.9619495927652291        6.5952700014639723E-002  -4.7320094366721261E-003   2.0431929145406313E-002  0.12499216829389834       0.99215772832004367     
           1           4  -3.9916761091533695       -3.2565500677686057E-002   8.2865240644413776E-003   9.0215306775646292E-003  -3.5428116551797305E-002 -0.99937222722947050     
           2           4  -3.9902260728388219       -3.1765498792648186E-002  -3.4868698451114954E-002  -1.2794698376585437E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           4  -3.9863558922598852       -3.2406100829335122E-002  -7.5118083890159823E-002  -3.0544639186959821E-002  -5.9799486481227869E-002 -0.99821040939101691     
           4           4  -3.9721543721028043       -3.0987450146298862E-002  -5.1708674022743463E-002  -1.0155543354604307E-002  -9.8067132764094511E-002 -0.99517980157930719     
           5           4  -3.8671272154640510       -2.1290457167536525E-002  0.59914912571502132       0.33419815912753970      -0.23742949535027466      -0.97140477389073698     
           6           4   3.9936796234399723        8.7318643217966958E-003  0.91951174911768951      -0.51061541318878723       -7.8881316258846229E-002  0.99688401428916085     
           7           4   3.9882425070203671        2.3662820381520483E-002  0.33562588678700017      -0.17060101593137247        6.2489723026301021E-002  0.99804560743289483     
           8           4   3.9736291102428343        3.6832029829633794E-002  0.15968993852074595       -6.8595297265800353E-002  0.10074906198276705       0.99491186871480863     
           9           4   3.9660944121035495        4.2149210703471100E-002   5.3550369530912863E-002  -1.0110123799563081E-002  0.11675333658121914       0.99316094284720668     
          10           4   3.9619495927652291        4.1994172041359801E-002  -5.4849091340244101E-003   2.0420754043419004E-002  0.12499216829389834       0.99215772832004379     
           1           5  -3.9916761091533695       -1.1242625254366673E-002   9.7349817264733695E-003   1.0198920875901810E-002  -3.5428116551797298E-002 -0.99937222722947050     
           2           5  -3.9902260728388219       -1.0992218827628256E-002  -3.4566524190960651E-002  -1.2401771784592619E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           5  -3.9863558922598852       -1.1105890482308256E-002  -7.3799504141665043E-002  -2.9716534673243838E-002  -5.9799486481227876E-002 -0.99821040939101691     
           4           5  -3.9721543721028043       -1.0254887383845113E-002  -4.2301101706314702E-002  -5.2606311037541875E-003  -9.8067132764094525E-002 -0.99517980157930741     
           5           5  -3.8671272154640510       -6.8448314730556745E-003  0.64838960533304812       0.35425647707611208      -0.23742949535027466      -0.97140477389073698     
           6           5   3.9936796234399723        3.0447184220808842E-003  0.97413454606425887      -0.54441901727264519       -7.8881316258846229E-002  0.99688401428916074     
           7           5   3.9882425070203671        7.9085111637727801E-003  0.35646566721979434      -0.18198261011040751        6.2489723026301042E-002  0.99804560743289494     
           8           5   3.9736291102428343        1.2483873517272174E-002  0.17123266725885430       -7.4606260797364959E-002  0.10074906198276704       0.99491186871480852     
           9           5   3.9660944121035495        1.4363044426088212E-002   5.7648224898924169E-002  -1.2276005093336012E-002  0.11675333658121914       0.99316094284720668     
          10           5   3.9619495927652291        1.4338165538646088E-002  -5.6288192389340299E-003   2.0202750214661919E-002  0.12499216829389835       0.99215772832004379     
           1           6  -3.9916761091533695        1.1242625254365757E-002   9.7349817264867754E-003   1.0198920875907500E-002  -3.5428116551797298E-002 -0.99937222722947050     
           2           6  -3.9902260728388219        1.0992218827629798E-002  -3.4566524190957924E-002  -1.2401771784597809E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           6  -3.9863558922598852        1.1105890482308950E-002  -7.3799504141666528E-002  -2.9716534673244421E-002  -5.9799486481227876E-002 -0.99821040939101691     
           4           6  -3.9721543721028043        1.0254887383845527E-002  -4.2301101706314029E-002  -5.2606311037547149E-003  -9.8067132764094525E-002 -0.99517980157930741     
           5           6  -3.8671272154640510        6.8448314730566997E-003  0.64838960533304579       0.35425647707610963      -0.23742949535027466      -0.97140477389073698     
           6           6   3.9936796234399723       -3.0447184220817412E-003  0.97413454606425665      -0.54441901727264219       -7.8881316258846229E-002  0.99688401428916074     
           7           6   3.9882425070203671       -7.9085111637731409E-003  0.35646566721979484      -0.18198261011040640        6.2489723026301042E-002  0.99804560743289494     
           8           6   3.9736291102428343       -1.2483873517272953E-002  0.17123266725885275       -7.4606260797365043E-002  0.10074906198276704       0.99491186871480852     
           9           6   3.9660944121035495       -1.4363044426089681E-002   5.7648224898926868E-002  -1.2276005093330683E-002  0.11675333658121914       0.99316094284720668     
          10           6   3.9619495927652291       -1.4338165538645144E-002  -5.6288192389210255E-003   2.0202750214656201E-002  0.12499216829389835       0.99215772832004379     
           1           7  -3.9916761091533695        3.2565500677687459E-002   8.2865240644421790E-003   9.0215306775595916E-003  -3.5428116551797305E-002 -0.99937222722947050     
           2           7  -3.9902260728388219        3.1765498792647624E-002  -3.4868698451114129E-002  -1.2794698376587282E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           7  -3.9863558922598852        3.2406100829335288E-002  -7.5118083890160350E-002  -3.0544639186961098E-002  -5.9799486481227869E-002 -0.99821040939101691     
           4           7  -3.9721543721028043        3.0987450146298497E-002  -5.1708674022743401E-002  -1.0155543354604585E-002  -9.8067132764094511E-002 -0.99517980157930719     
           5           7  -3.8671272154640510        2.1290457167536442E-002  0.59914912571501910       0.33419815912753564      -0.23742949535027466      -0.97140477389073698     
           6           7   3.9936796234399723       -8.7318643217966056E-003  0.91951174911768674      -0.51061541318878256       -7.8881316258846229E-002  0.99688401428916085     
           7           7   3.9882425070203671       -2.3662820381520264E-002  0.33562588678699978      -0.17060101593137164        6.2489723026301021E-002  0.99804560743289483     
           8           7   3.9736291102428343       -3.6832029829633989E-002  0.15968993852074551       -6.8595297265798549E-002  0.10074906198276705       0.99491186871480863     
           9           7   3.9660944121035495       -4.2149210703470663E-002   5.3550369530913966E-002  -1.0110123799561305E-002  0.11675333658121914       0.99316094284720668     
          10           7   3.9619495927652291       -4.1994172041361306E-002  -5.4849091340234473E-003   2.0420754043424111E-002  0.12499216829389834       0.99215772832004379     
           1           8  -3.9916761091533695        5.0380536524538881E-002   5.1074293304486746E-003   6.8260510077653158E-003  -3.5428116551797305E-002 -0.99937222722947050     
           2           8  -3.9902260728388219        4.9135371799940458E-002  -3.4918786680739111E-002  -1.3113805129455938E-002  -4.3721300565738280E-002 -0.99904376674740347     
           3           8  -3.9863558922598852        5.0552448427726993E-002  -7.5190899011733023E-002  -3.0824756033903028E-002  -5.9799486481227869E-002 -0.99821040939101680     
           4           8  -3.9721543721028043        5.0425155592968535E-002  -6.6842236049904261E-002  -1.8125428773585056E-002  -9.8067132764094511E-002 -0.99517980157930741     
           5           8  -3.8671272154640510        3.7883077385206042E-002  0.50133275845742786       0.29342290234896695      -0.23742949535027469      -0.97140477389073709     
           6           8   3.9936796234399723       -1.3551161590010635E-002  0.80769946676803983      -0.44256831871539248       -7.8881316258846229E-002  0.99688401428916096     
           7           8   3.9882425070203671       -3.9033037435685605E-002  0.29442608068870252      -0.14824530837331296        6.2489723026301028E-002  0.99804560743289494     
           8           8   3.9736291102428343       -5.8032199068460737E-002  0.13817320654170567       -5.7464728571626295E-002  0.10074906198276705       0.99491186871480863     
           9           8   3.9660944121035495       -6.5947718645627845E-002   4.6240252514348032E-002  -6.3569554746406576E-003  0.11675333658121914       0.99316094284720680     
          10           8   3.9619495927652291       -6.5952700014639251E-002  -4.7320094366703602E-003   2.0431929145411115E-002  0.12499216829389834       0.99215772832004367     
           1           9  -3.9916761091533695        6.1796237757106236E-002   1.0839597798709085E-003   4.4114767977410999E-003  -3.5428116551797298E-002 -0.99937222722947039     
           2           9  -3.9902260728388219        6.0948916871620816E-002  -3.4488785197330653E-002  -1.3030135119481104E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3           9  -3.9863558922598852        5.9195335299224036E-002  -7.2811546167185021E-002  -2.9814006601354887E-002  -5.9799486481227869E-002 -0.99821040939101691     
           4           9  -3.9721543721028043        5.7858695000086037E-002  -7.9680129951277726E-002  -2.5059048546522467E-002  -9.8067132764094511E-002 -0.99517980157930730     
           5           9  -3.8671272154640510        5.1233844018815589E-002  0.36228311718406847       0.23334073278897177      -0.23742949535027469      -0.97140477389073698     
           6           9   3.9936796234399723       -2.0088825902732727E-002  0.63473741524621463      -0.34034104871277043       -7.8881316258846243E-002  0.99688401428916096     
           7           9   3.9882425070203671       -4.9460228315123984E-002  0.23742058714677555      -0.11759548752390594        6.2489723026301035E-002  0.99804560743289494     
           8           9   3.9736291102428343       -6.5944280622267273E-002  0.11155805172843281       -4.3742349692009269E-002  0.10074906198276705       0.99491186871480874     
           9           9   3.9660944121035495       -7.5175526552296007E-002   3.6046617724006524E-002  -1.2406251119804063E-003  0.11675333658121914       0.99316094284720668     
          10           9   3.9619495927652291       -7.9496936482787037E-002  -5.5137234987585170E-003   2.1096340573013433E-002  0.12499216829389835       0.99215772832004379     
           1          10  -3.9916761091533695        3.2738576655887905E-002   2.0616363699849747E-004   4.1003895995206235E-003  -3.5428116551797298E-002 -0.99937222722947039     
           2          10  -3.9902260728388219        3.2586825036699359E-002  -4.0666598770668937E-002  -1.5858515971075397E-002  -4.3721300565738287E-002 -0.99904376674740347     
           3          10  -3.9863558922598852        2.9943097218523465E-002  -8.0717184391955077E-002  -3.3757623786822205E-002  -5.9799486481227869E-002 -0.99821040939101680     
           4          10  -3.9721543721028043        2.8166102169570804E-002  -8.4419628149949938E-002  -2.7744590019236445E-002  -9.8067132764094497E-002 -0.99517980157930719     
           5          10  -3.8671272154640510        2.7796392328089673E-002  0.21273974522837621       0.16606793375321210      -0.23742949535027472      -0.97140477389073709     
           6          10   3.9936796234399723       -1.2224810212437268E-002  0.43488958888384321      -0.22673972934826944       -7.8881316258846215E-002  0.99688401428916074     
           7          10   3.9882425070203671       -2.6181500097185752E-002  0.19318634065223564       -9.3827065180553476E-002   6.2489723026301042E-002  0.99804560743289494     
           8          10   3.9736291102428343       -3.2260237866167663E-002   9.2186192468326711E-002  -3.3601275464310548E-002  0.10074906198276705       0.99491186871480874     
           9          10   3.9660944121035495       -3.7013974184050259E-002   1.6289833201359672E-002   8.7700701444339002E-003  0.11675333658121914       0.99316094284720668     
          10          10   3.9619495927652291       -4.1200242970862819E-002  -2.9728889134161461E-002   3.3433640072112553E-002  0.12499216829389835       0.99215772832004379     
 I  J	QI  QM	QL  CP	DS7	DS9
           1           1  -3.9914010890880509       -3.2596760729077995E-002   3.3770272000008673E-004   3.2405535578963855E-003  -3.3630288094504086E-002 -0.99943434187678426     
           2           1  -3.9899947495314634       -3.2436042343890928E-002  -4.0833856482459636E-002  -1.6809512811117804E-002  -4.1924049557588973E-002 -0.99912080053849994     
           3           1  -3.9861773588694502       -2.9863284114952756E-002  -8.1192559429596287E-002  -3.4802296150127837E-002  -5.8003708585119329E-002 -0.99831636758613385     
           4           1  -3.9720075735594222       -2.8175926110037240E-002  -8.4906381755836702E-002  -2.8649983270264370E-002  -9.6276744711775081E-002 -0.99535460436354217     
           5           1  -3.8668185776158484       -2.7835036269086053E-002  0.21311901656166962       0.16593096525370049      -0.23568165071412905      -0.97183031415811638     
           6           1   3.9939801306759555        1.2260845087352147E-002  0.43528654454726395      -0.22661273497250548       -8.0674483713543396E-002  0.99674050167410833     
           7           1   3.9883810719432744        2.6187408256890289E-002  0.19271508667652251       -9.2852338151726430E-002   6.0694237239642762E-002  0.99815640536235495     
           8           1   3.9737994104388079        3.2177146385332353E-002   9.1703314215703158E-002  -3.2470123068152335E-002   9.8959151575571669E-002  0.99509149645620165     
           9           1   3.9663175060067393        3.6863747138980288E-002   1.6081304768545371E-002   9.8347335935609070E-003  0.11496655002004819       0.99336936351816685     
          10           1   3.9622163862136550        4.1065427163240124E-002  -2.9668125352472648E-002   3.4422024409002383E-002  0.12320717308515965       0.99238097145217541     
           1           2  -3.9914010890880509       -6.1575661385250016E-002   1.2673664650083576E-003   2.8246499444097573E-003  -3.3630288094504086E-002 -0.99943434187678404     
           2           2  -3.9899947495314634       -6.0682956379685730E-002  -3.4793064801635631E-002  -1.4686427756166284E-002  -4.1924049557588966E-002 -0.99912080053849972     
           3           2  -3.9861773588694502       -5.9041974153153119E-002  -7.3574136209551055E-002  -3.1493754698354720E-002  -5.8003708585119329E-002 -0.99831636758613385     
           4           2  -3.9720075735594222       -5.7868930020039372E-002  -8.0428413193514403E-002  -2.6490958327186523E-002  -9.6276744711775081E-002 -0.99535460436354228     
           5           2  -3.8668185776158484       -5.1287226758368026E-002  0.36283217626122755       0.23298319690774055      -0.23568165071412911      -0.97183031415811649     
           6           2   3.9939801306759555        2.0140155464783843E-002  0.63529932067119355      -0.34004792534469741       -8.0674483713543396E-002  0.99674050167410833     
           7           2   3.9883810719432744        4.9466771944330419E-002  0.23668632582850296      -0.11609379202925668        6.0694237239642776E-002  0.99815640536235506     
           8           2   3.9737994104388079        6.5789357260278167E-002  0.11079595478687583       -4.1985900928293921E-002   9.8959151575571683E-002  0.99509149645620176     
           9           2   3.9663175060067393        7.4915795845830524E-002   3.5723782155239865E-002   5.1789227498036383E-004  0.11496655002004819       0.99336936351816674     
          10           2   3.9622163862136550        7.9293108485695180E-002  -5.3638145411536407E-003   2.2824386091227694E-002  0.12320717308515963       0.99238097145217541     
           1           3  -3.9914010890880509       -5.0290726427693562E-002   5.5014895368881156E-003   4.6204671955446946E-003  -3.3630288094504086E-002 -0.99943434187678415     
           2           3  -3.9899947495314634       -4.8964798537798955E-002  -3.5234585329244027E-002  -1.5404152884291908E-002  -4.1924049557588966E-002 -0.99912080053849983     
           3           3  -3.9861773588694502       -5.0432980220865453E-002  -7.6160198202035109E-002  -3.3115354697067501E-002  -5.8003708585119336E-002 -0.99831636758613373     
           4           3  -3.9720075735594222       -5.0419381036346106E-002  -6.7785439109027387E-002  -2.0044119142064415E-002  -9.6276744711775081E-002 -0.99535460436354228     
           5           3  -3.8668185776158484       -3.7899701330808763E-002  0.50193996658746698       0.29285105503735831      -0.23568165071412905      -0.97183031415811649     
           6           3   3.9939801306759555        1.3569286485374128E-002  0.80831829390513521      -0.44210067501429295       -8.0674483713543410E-002  0.99674050167410844     
           7           3   3.9883810719432744        3.9028776496470838E-002  0.29349946120545473      -0.14624588614628437        6.0694237239642776E-002  0.99815640536235506     
           8           3   3.9737994104388079        5.7917275834721102E-002  0.13721414630942988       -5.5097950113528721E-002   9.8959151575571697E-002  0.99509149645620187     
           9           3   3.9663175060067393        6.5788497927379189E-002   4.5923648266523669E-002  -3.9633617857380565E-003  0.11496655002004817       0.99336936351816674     
          10           3   3.9622163862136550        6.5878199424497144E-002  -4.3478805210430639E-003   2.2788611131809772E-002  0.12320717308515965       0.99238097145217541     
           1           4  -3.9914010890880509       -3.2568748140497455E-002   8.9370993726377371E-003   6.3680078197559664E-003  -3.3630288094504086E-002 -0.99943434187678415     
           2           4  -3.9899947495314634       -3.1694050468264776E-002  -3.5107435711530341E-002  -1.5530090497114138E-002  -4.1924049557588973E-002 -0.99912080053849994     
           3           4  -3.9861773588694502       -3.2340014708651915E-002  -7.6175385676488405E-002  -3.3259067055362884E-002  -5.8003708585119322E-002 -0.99831636758613373     
           4           4  -3.9720075735594222       -3.0976131802736371E-002  -5.2757421718353285E-002  -1.2401490370477358E-002  -9.6276744711775081E-002 -0.99535460436354228     
           5           4  -3.8668185776158484       -2.1291316432516277E-002  0.59974391070405320       0.33346137170915291      -0.23568165071412908      -0.97183031415811638     
           6           4   3.9939801306759555        8.7343174482497413E-003  0.92011942735525454      -0.51000210544755709       -8.0674483713543396E-002  0.99674050167410833     
           7           4   3.9883810719432744        2.3653741862778938E-002  0.33459788161458554      -0.16826405328116753        6.0694237239642769E-002  0.99815640536235495     
           8           4   3.9737994104388079        3.6770697958186216E-002  0.15865072491993321       -6.5801826528529006E-002   9.8959151575571683E-002  0.99509149645620165     
           9           4   3.9663175060067393        4.2086528082068135E-002   5.3316865170579444E-002  -7.2663107072551414E-003  0.11496655002004816       0.99336936351816685     
          10           4   3.9622163862136550        4.2003539015714048E-002  -4.8449427913755333E-003   2.3222928573230134E-002  0.12320717308515967       0.99238097145217552     
           1           5  -3.9914010890880509       -1.1256922368977101E-002   1.0561114251082103E-002   7.3061514661970084E-003  -3.3630288094504086E-002 -0.99943434187678404     
           2           5  -3.9899947495314634       -1.0976165966260762E-002  -3.4729100480725930E-002  -1.5364756716036224E-002  -4.1924049557588973E-002 -0.99912080053849994     
           3           5  -3.9861773588694502       -1.1085724525986662E-002  -7.4876334586272242E-002  -3.2642665383680269E-002  -5.8003708585119329E-002 -0.99831636758613362     
           4           5  -3.9720075735594222       -1.0249754676392331E-002  -4.3392106885874915E-002  -7.6675828600144824E-003  -9.6276744711775081E-002 -0.99535460436354217     
           5           5  -3.8668185776158484       -6.8438055909892928E-003  0.64896399087054069       0.35343094356253657      -0.23568165071412908      -0.97183031415811649     
           6           5   3.9939801306759555        3.0443413403071374E-003  0.97472294222443256      -0.54372326629619594       -8.0674483713543396E-002  0.99674050167410833     
           7           5   3.9883810719432744        7.9043290537480475E-003  0.35539822312483599      -0.17947904962303557        6.0694237239642769E-002  0.99815640536235495     
           8           5   3.9737994104388079        1.2465632998410803E-002  0.17017774608805172       -7.1598490207201743E-002   9.8959151575571683E-002  0.99509149645620176     
           9           5   3.9663175060067393        1.4350078861539356E-002   5.7487860143823503E-002  -9.2004701113362619E-003  0.11496655002004817       0.99336936351816685     
          10           5   3.9622163862136550        1.4353020913673159E-002  -4.8279247059798726E-003   2.3237626324379257E-002  0.12320717308515963       0.99238097145217541     
           1           6  -3.9914010890880509        1.1256922368976558E-002   1.0561114251088124E-002   7.3061514662002558E-003  -3.3630288094504086E-002 -0.99943434187678404     
           2           6  -3.9899947495314634        1.0976165966260498E-002  -3.4729100480722953E-002  -1.5364756716028369E-002  -4.1924049557588973E-002 -0.99912080053849994     
           3           6  -3.9861773588694502        1.1085724525987524E-002  -7.4876334586271895E-002  -3.2642665383680686E-002  -5.8003708585119329E-002 -0.99831636758613362     
           4           6  -3.9720075735594222        1.0249754676392719E-002  -4.3392106885874852E-002  -7.6675828600130946E-003  -9.6276744711775081E-002 -0.99535460436354217     
           5           6  -3.8668185776158484        6.8438055909897100E-003  0.64896399087053991       0.35343094356253724      -0.23568165071412908      -0.97183031415811649     
           6           6   3.9939801306759555       -3.0443413403074271E-003  0.97472294222443112      -0.54372326629619594       -8.0674483713543396E-002  0.99674050167410833     
           7           6   3.9883810719432744       -7.9043290537486044E-003  0.35539822312483604      -0.17947904962303593        6.0694237239642769E-002  0.99815640536235495     
           8           6   3.9737994104388079       -1.2465632998411663E-002  0.17017774608805233       -7.1598490207201909E-002   9.8959151575571683E-002  0.99509149645620176     
