 I  J	QI  QM	QL  CP	DS7	DS9
           5           1 -0.99823548486746450        3.5168017982583314E-003 -0.16406554231908999      -0.45822448495996632       -7.2160658044568865E-002 -0.99739302154696008     
           6           1  0.96693414431708147       -1.0334729125606680E-002  -9.7237750157265129E-002  0.34651743885591468      -0.24397124242954735       0.96978246677663915     
           7           1  0.99313408086806021       -1.3545281622478060E-002   1.8851025409873691E-002  0.11937128503728298      -0.10477228575004964       0.99449623837333334     
           8           1  0.99673394731997100       -1.3259084312280718E-002   2.1406528032842483E-002  0.10407019146998461       -6.6525934542960199E-002  0.99778469623119881     
           9           1  0.99775604021776920       -1.1361011052112378E-002   1.6870324266730699E-002   8.9644717231637694E-002  -5.0453730532499200E-002  0.99872639950857112     
          10           1  0.99816077581485563       -9.8207772184901263E-003   1.1772015768125100E-002   8.9633058099298515E-002  -4.2162948663296958E-002  0.99911074749499929     
           1           2 -0.99021319032260247        2.1133966797366441E-002   2.1368350842974733E-002 -0.13255879701152562       0.13167634135245176      -0.99129276257220433     
           2           2 -0.99129161067802052        2.4401108962351883E-002   1.5895157721777686E-004 -0.18738456916564522       0.12344445830312817      -0.99235148295059594     
           3           2 -0.99322981801073540        2.3994854325626876E-002  -3.4885696862019984E-002 -0.29042970153121794       0.10745234822150107      -0.99421023574578293     
           4           2 -0.99693265193685987        1.6433460566258169E-002  -8.5644857037390845E-002 -0.40210208258071234        6.9214999240812092E-002 -0.99760176617731322     
           5           2 -0.99823548486746450        5.8562068503898211E-003 -0.24135348048521346      -0.69327437452236484       -7.2160658044568865E-002 -0.99739302154696008     
           6           2  0.96693414431708147       -1.5617560085242144E-002 -0.16040843229473514       0.50090587351787086      -0.24397124242954735       0.96978246677663915     
           7           2  0.99313408086806021       -2.1327311188265991E-002   1.2394629749118195E-002  0.21437505669749957      -0.10477228575004964       0.99449623837333345     
           8           2  0.99673394731997100       -2.1446625704372405E-002   2.5312688503276937E-002  0.18448758650578762       -6.6525934542960199E-002  0.99778469623119881     
           9           2  0.99775604021776920       -1.7911905647517719E-002   2.4468741893923455E-002  0.15532753212150857       -5.0453730532499193E-002  0.99872639950857112     
          10           2  0.99816077581485563       -1.4796952521697887E-002   2.0681385734025580E-002  0.15051223566435196       -4.2162948663296958E-002  0.99911074749499929     
           1           3 -0.99021319032260247        8.9556312115351006E-003   3.0351767069587761E-002 -0.18215807866626427       0.13167634135245176      -0.99129276257220433     
           2           3 -0.99129161067802052        1.1381008142565957E-002   3.8508731141307885E-003 -0.24625262675898546       0.12344445830312820      -0.99235148295059616     
           3           3 -0.99322981801073540        1.1975333303053422E-002  -4.0015420058953026E-002 -0.36455339264558717       0.10745234822150107      -0.99421023574578293     
           4           3 -0.99693265193685987        8.1469172168498420E-003 -0.10008330929778181      -0.48375612844135585        6.9214999240812092E-002 -0.99760176617731311     
           5           3 -0.99823548486746450        3.3215296365937202E-003 -0.28273128716574297      -0.82590617087743023       -7.2160658044568879E-002 -0.99739302154696019     
           6           3  0.96693414431708147       -7.3255467350137821E-003 -0.19788204634627035       0.58766223781732685      -0.24397124242954732       0.96978246677663904     
           7           3  0.99313408086806021       -1.0765291173002957E-002   5.9816058054737000E-003  0.27699492036872059      -0.10477228575004961       0.99449623837333334     
           8           3  0.99673394731997100       -1.1303634960006470E-002   2.7514343747056042E-002  0.24299100561856352       -6.6525934542960199E-002  0.99778469623119881     
           9           3  0.99775604021776920       -8.6596280226956049E-003   3.1565635810470984E-002  0.20554434964264684       -5.0453730532499200E-002  0.99872639950857112     
          10           3  0.99816077581485563       -6.0800095972628546E-003   2.9790234312968039E-002  0.19649690422630745       -4.2162948663296958E-002  0.99911074749499929     
           1           4 -0.99021319032260247        1.7203831661395733E-003   3.5397766321075282E-002 -0.21036129207195170       0.13167634135245174      -0.99129276257220422     
           2           4 -0.99129161067802052        2.9415990458750911E-003   6.8322814966135896E-003 -0.27787778540055619       0.12344445830312818      -0.99235148295059605     
           3           4 -0.99322981801073540        3.7326594350720961E-003  -4.0669265208915818E-002 -0.39994095611566716       0.10745234822150107      -0.99421023574578304     
           4           4 -0.99693265193685987        2.7911223273126770E-003 -0.10475073743651769      -0.51931423852265968        6.9214999240812078E-002 -0.99760176617731300     
           5           4 -0.99823548486746450        1.2068252291559138E-003 -0.29863875322035610      -0.88131657451737644       -7.2160658044568865E-002 -0.99739302154696008     
           6           4  0.96693414431708147       -2.6406667628184680E-003 -0.21256349787183937       0.62374600968402083      -0.24397124242954735       0.96978246677663915     
           7           4  0.99313408086806021       -3.8018097711320156E-003   3.6118007442883502E-003  0.30628141342701137      -0.10477228575004963       0.99449623837333334     
           8           4  0.99673394731997100       -3.8590416875462705E-003   2.9078274266035275E-002  0.27282918446129373       -6.6525934542960213E-002  0.99778469623119892     
           9           4  0.99775604021776920       -2.3786803066306247E-003   3.6012587731836736E-002  0.23237950358871406       -5.0453730532499207E-002  0.99872639950857112     
          10           4  0.99816077581485563       -9.4459422189536318E-004   3.5602999856073639E-002  0.22058769732286398       -4.2162948663296958E-002  0.99911074749499917     
           1           5 -0.99021319032260247       -2.6711580062482865E-005   3.7415801012543444E-002 -0.22151488484977672       0.13167634135245176      -0.99129276257220433     
           2           5 -0.99129161067802052        3.2216285379813026E-004   8.2978625934160190E-003 -0.29007322464218394       0.12344445830312817      -0.99235148295059605     
           3           5 -0.99322981801073540        6.3647009714468117E-004  -4.0284519600806395E-002 -0.41286902884406151       0.10745234822150107      -0.99421023574578293     
           4           5 -0.99693265193685987        5.3730954056729896E-004 -0.10565984975400881      -0.53152335654534832        6.9214999240812092E-002 -0.99760176617731311     
           5           5 -0.99823548486746450        2.2469963092993685E-004 -0.30284195088653038      -0.89811199221582216       -7.2160658044568865E-002 -0.99739302154696008     
           6           5  0.96693414431708147       -5.9794944010123363E-004 -0.21642602375768424       0.63502852243574348      -0.24397124242954735       0.96978246677663915     
           7           5  0.99313408086806021       -8.1854532012801834E-004   3.2916758636418065E-003  0.31666570160003554      -0.10477228575004964       0.99449623837333345     
           8           5  0.99673394731997100       -7.4294331061326019E-004   3.0059345329719506E-002  0.28398219860018831       -6.6525934542960199E-002  0.99778469623119881     
           9           5  0.99775604021776920       -2.6994013286977397E-004   3.8006360385806966E-002  0.24270174619873491       -5.0453730532499200E-002  0.99872639950857112     
          10           5  0.99816077581485563        1.5924663291705732E-004   3.8085600388525695E-002  0.22985813374839686       -4.2162948663296951E-002  0.99911074749499917     
           1           6 -0.99021319032260247        2.6699722486811517E-005   3.7415804968881396E-002 -0.22151485045794034       0.13167634135245176      -0.99129276257220433     
           2           6 -0.99129161067802052       -3.2218018340019611E-004   8.2978665094306774E-003 -0.29007320391726293       0.12344445830312817      -0.99235148295059605     
           3           6 -0.99322981801073540       -6.3648298939072978E-004  -4.0284515492189116E-002 -0.41286901247587821       0.10745234822150107      -0.99421023574578293     
           4           6 -0.99693265193685987       -5.3731723149014199E-004 -0.10565984487442773      -0.53152334165340642        6.9214999240812092E-002 -0.99760176617731311     
           5           6 -0.99823548486746450       -2.2470346576780771E-004 -0.30284193769924345      -0.89811195917055975       -7.2160658044568865E-002 -0.99739302154696008     
           6           6  0.96693414431708147        5.9795531615889480E-004 -0.21642600947547552       0.63502847879216662      -0.24397124242954735       0.96978246677663915     
           7           6  0.99313408086806021        8.1855641941554202E-004   3.2916830647821572E-003  0.31666565256957152      -0.10477228575004964       0.99449623837333345     
           8           6  0.99673394731997100        7.4296398622695353E-004   3.0059352308937571E-002  0.28398213123112476       -6.6525934542960199E-002  0.99778469623119881     
           9           6  0.99775604021776920        2.6997786454861783E-004   3.8006364257027567E-002  0.24270167111909563       -5.0453730532499200E-002  0.99872639950857112     
          10           6  0.99816077581485563       -1.5918824363830159E-004   3.8085599314280939E-002  0.22985807892809912       -4.2162948663296951E-002  0.99911074749499917     
           1           7 -0.99021319032260247       -1.7203905025135885E-003   3.5397730712200849E-002 -0.21036158183978282       0.13167634135245174      -0.99129276257220422     
           2           7 -0.99129161067802052       -2.9416124460319988E-003   6.8322752940499359E-003 -0.27787785481645055       0.12344445830312818      -0.99235148295059605     
           3           7 -0.99322981801073540       -3.7326679288757075E-003  -4.0669252080553268E-002 -0.39994092511030421       0.10745234822150107      -0.99421023574578304     
           4           7 -0.99693265193685987       -2.7911269183550635E-003 -0.10475072231913976      -0.51931419776939181        6.9214999240812078E-002 -0.99760176617731300     
           5           7 -0.99823548486746450       -1.2068275180988656E-003 -0.29863871617723492      -0.88131648338749047       -7.2160658044568865E-002 -0.99739302154696008     
           6           7  0.96693414431708147        2.6406701114052369E-003 -0.21256345686192082       0.62374588381344964      -0.24397124242954735       0.96978246677663915     
           7           7  0.99313408086806021        3.8018165534952422E-003   3.6118262176294655E-003  0.30628125878797152      -0.10477228575004963       0.99449623837333334     
           8           7  0.99673394731997100        3.8590566935773692E-003   2.9078314913881190E-002  0.27282891915479823       -6.6525934542960213E-002  0.99778469623119892     
           9           7  0.99775604021776920        2.3787163538652317E-003   3.6012667205171919E-002  0.23237900465143108       -5.0453730532499207E-002  0.99872639950857112     
          10           7  0.99816077581485563        9.4466389647597862E-004   3.5603120422694291E-002  0.22058689638212142       -4.2162948663296958E-002  0.99911074749499917     
           1           8 -0.99021319032260247       -8.9556420881433188E-003   3.0351735950417045E-002 -0.18215844462136460       0.13167634135245176      -0.99129276257220433     
           2           8 -0.99129161067802052       -1.1381010154339191E-002   3.8508744723071819E-003 -0.24625269052065579       0.12344445830312820      -0.99235148295059616     
           3           8 -0.99322981801073540       -1.1975332542603684E-002  -4.0015400196877646E-002 -0.36455334374479798       0.10745234822150107      -0.99421023574578293     
           4           8 -0.99693265193685987       -8.1469165537653362E-003 -0.10008329071910027      -0.48375607884521638        6.9214999240812092E-002 -0.99760176617731311     
           5           8 -0.99823548486746450       -3.3215294208463696E-003 -0.28273124458276166      -0.82590606923170296       -7.2160658044568879E-002 -0.99739302154696019     
           6           8  0.96693414431708147        7.3255457652353995E-003 -0.19788199847844459       0.58766208053679159      -0.24397124242954732       0.96978246677663904     
           7           8  0.99313408086806021        1.0765289747951760E-002   5.9816387439367005E-003  0.27699471758586786      -0.10477228575004961       0.99449623837333334     
           8           8  0.99673394731997100        1.1303633635208143E-002   2.7514403061037626E-002  0.24299063482979455       -6.6525934542960199E-002  0.99778469623119881     
           9           8  0.99775604021776920        8.6596294651477210E-003   3.1565760495353361E-002  0.20554360793597209       -5.0453730532499200E-002  0.99872639950857112     
          10           8  0.99816077581485563        6.0800138846524784E-003   2.9790427753646941E-002  0.19649568143535590       -4.2162948663296958E-002  0.99911074749499929     
           1           9 -0.99021319032260247       -2.1133972084970604E-002   2.1368366512089936E-002 -0.13255879143732954       0.13167634135245176      -0.99129276257220433     
           2           9 -0.99129161067802052       -2.4401100749969512E-002   1.5897109173636478E-004 -0.18738451665771061       0.12344445830312820      -0.99235148295059616     
           3           9 -0.99322981801073540       -2.3994847794120321E-002  -3.4885678950173325E-002 -0.29042965340719151       0.10745234822150107      -0.99421023574578304     
           4           9 -0.99693265193685987       -1.6433456993887555E-002  -8.5644843122607631E-002 -0.40210205081009892        6.9214999240812092E-002 -0.99760176617731322     
           5           9 -0.99823548486746450       -5.8562052414305220E-003 -0.24135344948760618      -0.69327431002381423       -7.2160658044568865E-002 -0.99739302154696008     
           6           9  0.96693414431708147        1.5617556896635186E-002 -0.16040839735971146       0.50090573999874533      -0.24397124242954729       0.96978246677663915     
           7           9  0.99313408086806021        2.1327305244026096E-002   1.2394654438645758E-002  0.21437488385575418      -0.10477228575004964       0.99449623837333345     
           8           9  0.99673394731997100        2.1446613996238709E-002   2.5312734279117632E-002  0.18448727108108626       -6.6525934542960199E-002  0.99778469623119881     
           9           9  0.99775604021776920        1.7911880987082608E-002   2.4468833769800555E-002  0.15532691465798654       -5.0453730532499193E-002  0.99872639950857112     
          10           9  0.99816077581485563        1.4796911371972754E-002   2.0681522756979185E-002  0.15051128048632051       -4.2162948663296958E-002  0.99911074749499929     
           1          10 -0.99021319032260247       -1.3925425217753914E-002   1.1453269128519775E-002  -7.1040351136782004E-002  0.13167634135245174      -0.99129276257220422     
           2          10 -0.99129161067802052       -1.5639527170224661E-002  -2.4714602769270277E-003 -0.10992571482794504       0.12344445830312817      -0.99235148295059605     
           3          10 -0.99322981801073540       -1.5115703414919296E-002  -2.5766755589950230E-002 -0.18231964294805805       0.10745234822150107      -0.99421023574578293     
           4          10 -0.99693265193685987       -1.0540352141468076E-002  -6.0036769146467821E-002 -0.26443139895986012        6.9214999240812092E-002 -0.99760176617731300     
           5          10 -0.99823548486746450       -3.5168008866789569E-003 -0.16406552476796174      -0.45822446770219927       -7.2160658044568865E-002 -0.99739302154696008     
           6          10  0.96693414431708147        1.0334727473985044E-002  -9.7237730254414956E-002  0.34651734041772914      -0.24397124242954735       0.96978246677663915     
           7          10  0.99313408086806021        1.3545278473943011E-002   1.8851039538913102E-002  0.11937115768460910      -0.10477228575004964       0.99449623837333334     
           8          10  0.99673394731997100        1.3259077877399208E-002   2.1406553876400173E-002  0.10406997021165551       -6.6525934542960199E-002  0.99778469623119881     
           9          10  0.99775604021776920        1.1360996757722085E-002   1.6870383887760070E-002   8.9644288055053631E-002  -5.0453730532499200E-002  0.99872639950857112     
          10          10  0.99816077581485563        9.8207561881918839E-003   1.1772113827711820E-002   8.9632327206307580E-002  -4.2162948663296958E-002  0.99911074749499929     
 I  J	QI  QM	QL  CP	DS7	DS9
           1           1 -0.98706423969346024        1.7443179014025242E-002   1.3713207611308323E-002  -4.3811742934929676E-002  0.12895118466236513      -0.99165094260741382     
           2           1 -0.98818671656731327        1.9196072267800762E-002   6.9791409325845239E-004  -7.9411905138125738E-002  0.12071642271774177      -0.99268703289920712     
           3           1 -0.99034958809915652        1.8992029612322214E-002  -2.3410893007248530E-002 -0.15284953660187420       0.10471926409153494      -0.99450182288828770     
           4           1 -0.99499925114874543        1.4187727717285574E-002  -6.3226824713163154E-002 -0.25030044088151993        6.6472737614861666E-002 -0.99778824163947011     
           5           1  -1.0010190121160969        5.7049364339256054E-003 -0.20511318795494343      -0.55066799727770832       -7.4901811886287667E-002 -0.99719091380545133     
           6           1  0.95811672280919458       -1.2487797060086993E-002 -0.13840686596248830       0.41939833522652137      -0.24130478458393576       0.97044938092457989     
           7           1  0.98895714285575897       -1.7171298327988228E-002   1.5525302425504275E-002  0.11723101768106026      -0.10203842563919688       0.99478045803738735     
           8           1  0.99350415458442820       -1.7116206314288496E-002   2.3688734807629685E-002   8.6631202287960909E-002  -6.3783180274573276E-002  0.99796377986080298     
           9           1  0.99475372453656485       -1.4878544734399675E-002   2.0025730882831948E-002   7.0988574502220458E-002  -4.7708448616991674E-002  0.99886130365059178     
          10           1  0.99520458514659915       -1.3299187619972388E-002   1.4067961680481123E-002   7.4240976989748395E-002  -3.9416641649494641E-002  0.99922286220896450     
           1           2 -0.98706423969346024        2.7731110089485519E-002   2.3852690440282032E-002  -9.4995823425288312E-002  0.12895118466236516      -0.99165094260741404     
           2           2 -0.98818671656731327        3.0957991391655997E-002   4.1207653299154771E-003 -0.14438426590975109       0.12071642271774179      -0.99268703289920712     
           3           2 -0.99034958809915652        3.0715811052028280E-002  -3.2367383000273066E-002 -0.24919843989814455       0.10471926409153495      -0.99450182288828781     
           4           2 -0.99499925114874543        2.2319553555069142E-002  -9.2562088477282672E-002 -0.38649202346196088        6.6472737614861679E-002 -0.99778824163947022     
           5           2  -1.0010190121160969        9.3063763842016391E-003 -0.30387668916450905      -0.84248265950513934       -7.4901811886287667E-002 -0.99719091380545144     
           6           2  0.95811672280919458       -1.8989788264434395E-002 -0.22310387036762974       0.59393538309057559      -0.24130478458393573       0.97044938092457989     
           7           2  0.98895714285575897       -2.7143175579655232E-002   5.3066937006817985E-003  0.20973385949127757      -0.10203842563919686       0.99478045803738724     
           8           2  0.99350415458442820       -2.8085081897198418E-002   2.7788896929130402E-002  0.15491971218142456       -6.3783180274573276E-002  0.99796377986080309     
           9           2  0.99475372453656485       -2.4340103046105607E-002   2.8461074596776013E-002  0.12377699660088917       -4.7708448616991674E-002  0.99886130365059178     
          10           2  0.99520458514659915       -2.1253349212527285E-002   2.3203637402925151E-002  0.12501011458033462       -3.9416641649494641E-002  0.99922286220896461     
           1           3 -0.98706423969346024        1.3857380577096909E-002   3.2378866506407214E-002 -0.13965430140156682       0.12895118466236516      -0.99165094260741393     
           2           3 -0.98818671656731327        1.6153628646377878E-002   7.2938939714494409E-003 -0.19745859866058055       0.12071642271774177      -0.99268703289920712     
           3           3 -0.99034958809915652        1.6394482367704341E-002  -3.8859127700046563E-002 -0.31873702061716680       0.10471926409153495      -0.99450182288828781     
           4           3 -0.99499925114874543        1.1543197829484465E-002 -0.11049460590420072      -0.47022849480379614        6.6472737614861666E-002 -0.99778824163947011     
           5           3  -1.0010190121160969        5.2414708252349288E-003 -0.35805695437777391       -1.0119989133236822       -7.4901811886287681E-002 -0.99719091380545144     
           6           3  0.95811672280919458       -9.1620800010861689E-003 -0.27335773945098640       0.68994428429771504      -0.24130478458393573       0.97044938092457989     
           7           3  0.98895714285575897       -1.4064039519910495E-002  -4.5553001673230642E-003  0.27358335677733414      -0.10203842563919688       0.99478045803738735     
           8           3  0.99350415458442820       -1.5594274497066241E-002   2.8701507160497582E-002  0.20922706859236651       -6.3783180274573276E-002  0.99796377986080309     
           9           3  0.99475372453656485       -1.3256532531506653E-002   3.5123381162302750E-002  0.16872864821124386       -4.7708448616991667E-002  0.99886130365059178     
          10           3  0.99520458514659915       -1.0785627856871854E-002   3.1923063481702534E-002  0.16706931663153765       -3.9416641649494634E-002  0.99922286220896450     
           1           4 -0.98706423969346024        4.2893508597956556E-003   3.7135169461403356E-002 -0.16686894465776009       0.12895118466236513      -0.99165094260741382     
           2           4 -0.98818671656731327        5.4503691953659839E-003   9.7275824180542373E-003 -0.22790446609470244       0.12071642271774177      -0.99268703289920701     
           3           4 -0.99034958809915652        5.9621775661208160E-003  -4.0612278505872838E-002 -0.35360587512284414       0.10471926409153495      -0.99450182288828781     
           4           4 -0.99499925114874543        4.4296893118406580E-003 -0.11718572368250300      -0.50810484618237894        6.6472737614861666E-002 -0.99778824163947022     
           5           4  -1.0010190121160969        2.1413275846579437E-003 -0.38053593951217446       -1.0867407530683744       -7.4901811886287667E-002 -0.99719091380545133     
           6           4  0.95811672280919458       -3.5105846015571346E-003 -0.29458061956888204       0.73097806921705355      -0.24130478458393576       0.97044938092457989     
           7           4  0.98895714285575897       -5.3636686054142763E-003  -8.8943147206697690E-003  0.30445423906085112      -0.10203842563919686       0.99478045803738724     
           8           4  0.99350415458442820       -5.9888262755357557E-003   2.9232972548926258E-002  0.23853367456052266       -6.3783180274573276E-002  0.99796377986080298     
           9           4  0.99475372453656485       -4.7628046659149437E-003   3.9087846550851957E-002  0.19442497414210452       -4.7708448616991674E-002  0.99886130365059189     
          10           4  0.99520458514659915       -3.3828209498122375E-003   3.7496404784240454E-002  0.19024671430003098       -3.9416641649494641E-002  0.99922286220896450     
           1           5 -0.98706423969346024        7.1989766033854485E-004   3.9094692157674485E-002 -0.17806424780877100       0.12895118466236513      -0.99165094260741382     
           2           5 -0.98818671656731327        1.0586573215663891E-003   1.0990723715230912E-002 -0.24013546171336397       0.12071642271774176      -0.99268703289920701     
           3           5 -0.99034958809915652        1.2914746489745834E-003  -4.0684423278390044E-002 -0.36682082403303484       0.10471926409153492      -0.99450182288828770     
           4           5 -0.99499925114874543        1.0183160550114520E-003 -0.11893028408485683      -0.52158996752976217        6.6472737614861666E-002 -0.99778824163947022     
           5           5  -1.0010190121160969        5.0129650297701597E-004 -0.38745503590737695       -1.1114344380489376       -7.4901811886287667E-002 -0.99719091380545144     
           6           5  0.95811672280919458       -8.5049213896341846E-004 -0.30114424811321600       0.74470789422716477      -0.24130478458393573       0.97044938092458000     
           7           5  0.98895714285575897       -1.2715003227045663E-003  -1.0026765761889539E-002  0.31575901864876893      -0.10203842563919686       0.99478045803738724     
           8           5  0.99350415458442820       -1.3634175565009135E-003   2.9776040233654755E-002  0.24986614063826063       -6.3783180274573262E-002  0.99796377986080298     
           9           5  0.99475372453656485       -9.6781685893165836E-004   4.0882470232414120E-002  0.20469045930932261       -4.7708448616991667E-002  0.99886130365059178     
          10           5  0.99520458514659915       -5.5134173249103691E-004   3.9905478362670867E-002  0.19948823997897519       -3.9416641649494648E-002  0.99922286220896461     
           1           6 -0.98706423969346024       -7.1988187471236365E-004   3.9094699946657048E-002 -0.17806425898072153       0.12895118466236513      -0.99165094260741382     
           2           6 -0.98818671656731327       -1.0586618149053539E-003   1.0990727491277398E-002 -0.24013549355671460       0.12071642271774176      -0.99268703289920701     
           3           6 -0.99034958809915652       -1.2914826224141725E-003  -4.0684421336015797E-002 -0.36682084474371657       0.10471926409153492      -0.99450182288828770     
           4           6 -0.99499925114874543       -1.0183211532259692E-003 -0.11893028014961425      -0.52158997376003202        6.6472737614861666E-002 -0.99778824163947022     
           5           6  -1.0010190121160969       -5.0129752504226958E-004 -0.38745501765089746       -1.1114344034935011       -7.4901811886287667E-002 -0.99719091380545144     
           6           6  0.95811672280919458        8.5050585207092227E-004 -0.30114422507987976       0.74470782156898174      -0.24130478458393573       0.97044938092458000     
           7           6  0.98895714285575897        1.2715234062326136E-003  -1.0026752208144309E-002  0.31575892864017613      -0.10203842563919686       0.99478045803738724     
           8           6  0.99350415458442820        1.3634584465277919E-003   2.9776053776045364E-002  0.24986601289423216       -6.3783180274573262E-002  0.99796377986080298     
           9           6  0.99475372453656485        9.6788950978757987E-004   4.0882477189551250E-002  0.20469030794432636       -4.7708448616991667E-002  0.99886130365059178     
          10           6  0.99520458514659915        5.5145377842853033E-004   3.9905474694312749E-002  0.19948811960478147       -3.9416641649494648E-002  0.99922286220896461     
           1           7 -0.98706423969346024       -4.2893292191308113E-003   3.7135044370229998E-002 -0.16686970902953352       0.12895118466236513      -0.99165094260741382     
           2           7 -0.98818671656731327       -5.4503735714335885E-003   9.7275261361380819E-003 -0.22790479379306827       0.12071642271774177      -0.99268703289920701     
           3           7 -0.99034958809915652       -5.9621838390485210E-003  -4.0612281529954178E-002 -0.35360595511380472       0.10471926409153495      -0.99450182288828781     
           4           7 -0.99499925114874543       -4.4296927730226865E-003 -0.11718571227049113      -0.50810485769562030        6.6472737614861666E-002 -0.99778824163947022     
           5           7  -1.0010190121160969       -2.1413283731863725E-003 -0.38053588812158828       -1.0867406511885349       -7.4901811886287667E-002 -0.99719091380545133     
           6           7  0.95811672280919458        3.5105929649954792E-003 -0.29458055335363514       0.73097786691523814      -0.24130478458393576       0.97044938092457989     
           7           7  0.98895714285575897        5.3636832784771937E-003  -8.8942682731726324E-003  0.30445397158924942      -0.10203842563919686       0.99478045803738724     
           8           7  0.99350415458442820        5.9888557058539885E-003   2.9233047648455471E-002  0.23853321622279872       -6.3783180274573276E-002  0.99796377986080298     
           9           7  0.99475372453656485        4.7628703975440912E-003   3.9087996843288744E-002  0.19442410118950371       -4.7708448616991674E-002  0.99886130365059189     
          10           7  0.99520458514659915        3.3829460187053892E-003   3.7496636330566768E-002  0.19024528992931361       -3.9416641649494641E-002  0.99922286220896450     
           1           8 -0.98706423969346024       -1.3857407700670850E-002   3.2378723803503665E-002 -0.13965518012895276       0.12895118466236516      -0.99165094260741393     
           2           8 -0.98818671656731327       -1.6153636519347571E-002   7.2938360604133381E-003 -0.19745893221947503       0.12071642271774177      -0.99268703289920712     
           3           8 -0.99034958809915652       -1.6394482746775487E-002  -3.8859124121570124E-002 -0.31873708237651077       0.10471926409153495      -0.99450182288828781     
           4           8 -0.99499925114874543       -1.1543197064550544E-002 -0.11049458986049343      -0.47022849689795637        6.6472737614861666E-002 -0.99778824163947011     
           5           8  -1.0010190121160969       -5.2414702423878908E-003 -0.35805689234180299       -1.0119987908435066       -7.4901811886287681E-002 -0.99719091380545144     
           6           8  0.95811672280919458        9.1620798503076750E-003 -0.27335765917263211       0.68994403169047069      -0.24130478458393573       0.97044938092457989     
           7           8  0.98895714285575897        1.4064039192617693E-002  -4.5552401020895888E-003  0.27358301730234502      -0.10203842563919688       0.99478045803738735     
           8           8  0.99350415458442820        1.5594275115761676E-002   2.8701612011609642E-002  0.20922646581130988       -6.3783180274573276E-002  0.99796377986080309     
           9           8  0.99475372453656485        1.3256537968895983E-002   3.5123599473985509E-002  0.16872746789649604       -4.7708448616991667E-002  0.99886130365059178     
          10           8  0.99520458514659915        1.0785633895271388E-002   3.1923403045408437E-002  0.16706738321943573       -3.9416641649494634E-002  0.99922286220896450     
           1           9 -0.98706423969346024       -2.7731142831622545E-002   2.3852676702821068E-002  -9.4996053668010949E-002  0.12895118466236519      -0.99165094260741404     
           2           9 -0.98818671656731327       -3.0957989654125214E-002   4.1207681514755260E-003 -0.14438436053658882       0.12071642271774179      -0.99268703289920712     
           3           9 -0.99034958809915652       -3.0715803880375831E-002  -3.2367370577075068E-002 -0.24919846493706507       0.10471926409153495      -0.99450182288828781     
           4           9 -0.99499925114874543       -2.2319548612204556E-002  -9.2562074941546432E-002 -0.38649203270353122        6.6472737614861679E-002 -0.99778824163947022     
           5           9  -1.0010190121160969       -9.3063741507008781E-003 -0.30387664116425789      -0.84248258164953915       -7.4901811886287667E-002 -0.99719091380545144     
           6           9  0.95811672280919458        1.8989783486815699E-002 -0.22310380752208586       0.59393516013678460      -0.24130478458393573       0.97044938092458000     
           7           9  0.98895714285575897        2.7143166766300804E-002   5.3067418470246009E-003  0.20973356600295162      -0.10203842563919688       0.99478045803738746     
           8           9  0.99350415458442820        2.8085064048921707E-002   2.7788982337718295E-002  0.15491919548863012       -6.3783180274573276E-002  0.99796377986080309     
           9           9  0.99475372453656485        2.4340064489848767E-002   2.8461236866378897E-002  0.12377602493642345       -4.7708448616991680E-002  0.99886130365059200     
          10           9  0.99520458514659915        2.1253282826344415E-002   2.3203872425751036E-002  0.12500865839534123       -3.9416641649494641E-002  0.99922286220896461     
           1          10 -0.98706423969346024       -1.7443186173190624E-002   1.3713264353521541E-002  -4.3811689136741508E-002  0.12895118466236513      -0.99165094260741382     
           2          10 -0.98818671656731327       -1.9196067242582826E-002   6.9794438889884502E-004  -7.9411935310452736E-002  0.12071642271774177      -0.99268703289920712     
           3          10 -0.99034958809915652       -1.8992024339382650E-002  -2.3410883696630493E-002 -0.15284959943994400       0.10471926409153494      -0.99450182288828770     
           4          10 -0.99499925114874543       -1.4187724432579034E-002  -6.3226819571914367E-002 -0.25030049490124728        6.6472737614861666E-002 -0.99778824163947011     
           5          10  -1.0010190121160969       -5.7049349631791250E-003 -0.20511316190810380      -0.55066799306901759       -7.4901811886287667E-002 -0.99719091380545133     
           6          10  0.95811672280919458        1.2487794415287532E-002 -0.13840682658402653       0.41939815984763135      -0.24130478458393576       0.97044938092457989     
           7          10  0.98895714285575897        1.7171293460393911E-002   1.5525333633319859E-002  0.11723079130757139      -0.10203842563919688       0.99478045803738735     
           8          10  0.99350415458442820        1.7116195997364751E-002   2.3688786469108884E-002   8.6630831941664516E-002  -6.3783180274573276E-002  0.99796377986080298     
           9          10  0.99475372453656485        1.4878520995891860E-002   2.0025841929144944E-002   7.0987897247866388E-002  -4.7708448616991674E-002  0.99886130365059178     
          10          10  0.99520458514659915        1.3299154124354128E-002   1.4068140264015238E-002   7.4239886399693519E-002  -3.9416641649494641E-002  0.99922286220896450     
 I  J	QI  QM	QL  CP	DS7	DS9
           1           1 -0.98501442965995112        2.0314027438055746E-002   1.5472380049273411E-002  -1.5940590662632592E-002  0.12288772068138910      -0.99242058025100055     
           2           1 -0.98615031149995802        2.2054963986392007E-002   3.4977918855933899E-003  -4.7690984086330435E-002  0.11464677988122153      -0.99340631962096293     
